1164,"area/gurara/suleja/tafa,_niger_state"
1216,"area/ahoada-east/abua/odual,_rivers_state"
1114,"area/kebbe/tambuwal,_sokoto_state"
955,"area/lau/k/lamido/ardo-kola,_taraba_state"
1194,"area/magama/rijau,_niger_state"
1075,"area/bungudu/maru,_zamfara_state"
965,"area/atisbo/saki_east/saki_west,_oyo_state"
1199,"area/somolu,_lagos_state"
1168,"area/ede_north,south/egbedero/ejigbo,_osun_state"
970,"area/gombe,kwami_&funakaye,_gombe_state"
1060,"area/ido/osi,_moba/ilejeme,_ekiti_state"
1022,"area/aniocha_north/aniocha_south/_oshimili_n_&_s"
1179,"area/bodinga/dange-shuni/tureta,_sokoto_state"
10091,"area/fufore/song,_adamawa_state"
1232,"area/isu/njaba/nkwerre/nwangele,_imo_state"
10092,"area/lagos_mainland,_lagos_state"
918,"area/rimi/charanchi/batagarawa,_katsina_state"
1239,"area/akamkpa/biase,_cross_river_state"
1244,"area/akoko_south_east/south_west,_ondo_state"
1193,"area/ahoada_west/ogba_egbema,_rivers_state"
943,"area/oguta/ohaji-egbema/oru_west,_imo_state"
1147,"area/ekiti_south_west/ikere/ise/orun,_ekiti_state"
987,"area/ado_ekiti/irepodun-ifelodun,_ekiti_state"
1132,"area/kontagora/wushishi/mariga/masheg,_niger_state"
